source	target	weight	module1	module2
MXRA8	TIMP2	0.9110360521931296	greenyellow	greenyellow
HLA-DQB1	HLA-DRB1	0.9110313861785062	green	green
CD2	CD247	0.9110291173002983	green	green
KRT8P37	KRT8P7	0.9109851141551626	blue	blue
GJB1	LGALS4	0.9109736576089105	blue	blue
RPL35	RPL35P1	0.9109550773905017	maroon	maroon
GAPDHP72	TPI1P1	0.910893656352899	plum1	plum1
CD79A	FAM30A	0.9108535846253749	lightyellow	lightyellow
COL10A1	MMP11	0.9108380955396161	greenyellow	greenyellow
AC233702.1	AL137001.2	0.9108261896902261	darkgrey	darkgrey
AP001425.1	DSCR4	0.9108146780393276	brown4	brown4
KRT14	KRT16P4	0.9107755154814613	yellow	yellow
DACT3	MRGPRF	0.9107598066414491	brown	brown
AL117382.1	HNF4A-AS1	0.9107414280494589	blue	blue
MOGAT3	TRIM40	0.9107343003021481	blue	blue
BTLA	ZNF831	0.9107279955259573	green	green
KRT18	KRT18P10	0.9107258457872026	blue	blue
ALG1L13P	FAM86B3P	0.9107196545200299	yellow	yellow
CD93	ESAM	0.9106581172030367	darkred	darkred
CD34	MYCT1	0.9106359240262776	darkred	darkred
ACTA2	AOC3	0.9105281981118922	brown	brown
YWHAZP2	YWHAZP6	0.910509312155249	sienna3	sienna3
CASQ2	TCEAL2	0.910487364768777	brown	brown
ANGPTL2	PDGFRB	0.9104009596452902	greenyellow	greenyellow
EEF1A1P13	EEF1A1P8	0.9103341165770511	black	black
CLRN3	LGALS4	0.9103211684297765	blue	blue
CYP2B6	SLC39A5	0.9103096548576413	blue	blue
LAIR1	MS4A4A	0.9103010814001055	green	green
CD3G	TRBC1	0.9102909816228469	green	green
C1QB	HAVCR2	0.9102794700454383	green	green
LGALS4	USH1C	0.9101961860092492	blue	blue
CPXM1	SPARC	0.9101791724182211	greenyellow	greenyellow
RASL12	SORBS1	0.9101674249329309	brown	brown
MYH11	MYOCD	0.9101596444283714	brown	brown
MTRNR2L10	MTRNR2L12	0.9101336675649934	plum2	plum2
HNF1A-AS1	MYO1A	0.9101183331851748	blue	blue
AC008011.2	PTHLH	0.9101073677715509	yellow	yellow
EEF1A1P17	EEF1A1P22	0.9100747783242435	black	black
LGALS4	VIL1	0.9100088055367338	blue	blue
HOXB-AS4	LINC02086	0.9099697862225958	green	green
ARHGAP9	RASAL3	0.9098743521126038	green	green
AOC3	CNN1	0.9098578718671397	brown	brown
CLRN3	HNF1B	0.909833060775245	blue	blue
FTL	FTLP3	0.9098156065854704	black	black
CTSW	FASLG	0.9098149065076183	green	green
PRAL	XAF1	0.9097108325371878	violet	violet
IGKV1-5	MZB1	0.9097018332093292	lightyellow	lightyellow
SOX17	TIE1	0.9096197470020915	darkred	darkred
AC022150.4	ZNF83	0.909581407637568	darkmagenta	darkmagenta
NLGN4Y	UTY	0.9095602892546675	bisque4	bisque4
SLAMF6	ZNF831	0.9095505663952321	green	green
