ID,Term_Description,Fold_Enrichment,lowest_p,project,comparison
GO:0030501,positive regulation of bone mineralization,0.9198813056379822,7.068906664138613e-4,TCGA-STAD,cluster2_vs_cluster1
GO:0030509,BMP signaling pathway,1.1757020369278228,0.04340331636737148,TCGA-COAD,cluster2_vs_cluster1
GO:0030509,BMP signaling pathway,1.1208857748367285,0.03081577874021539,TCGA-COAD,cluster3_vs_cluster2
GO:0030509,BMP signaling pathway,0.8988554472233998,0.0346289899602621,TCGA-STAD,cluster2_vs_cluster1
GO:0030574,collagen catabolic process,2.1015244891339604,0.03794999809121428,TCGA-BLCA,cluster2_vs_cluster1
GO:0030574,collagen catabolic process,1.5412179404005018,0.04446764492347207,TCGA-COAD,cluster3_vs_cluster2
GO:0030574,collagen catabolic process,1.4050420168067228,2.1897342854744253e-4,TCGA-HNSC,cluster2_vs_cluster1
GO:0030574,collagen catabolic process,1.5915910808767952,0.00374452284579478,TCGA-SARC,cluster2_vs_cluster1
GO:0030593,neutrophil chemotaxis,1.4603196069150497,3.798396442387318e-4,TCGA-CESC,cluster2_vs_cluster1
GO:0030593,neutrophil chemotaxis,1.269779292046071,0.02693546417644535,TCGA-COAD,cluster3_vs_cluster1
GO:0030593,neutrophil chemotaxis,1.6668381785438642,5.3574023882383415e-5,TCGA-LIHC,cluster2_vs_cluster1
GO:0030593,neutrophil chemotaxis,1.0638627273900143,0.0146258439429387,TCGA-STAD,cluster2_vs_cluster1
GO:0030593,neutrophil chemotaxis,1.6714925259883149,0.0104281529793079,TCGA-THYM,cluster2_vs_cluster1
GO:0030658,transport vesicle membrane,1.267509194772674,2.1054486558622488e-8,TCGA-BRCA,cluster2_vs_cluster1
GO:0030658,transport vesicle membrane,1.343354758449098,2.5408452936490876e-5,TCGA-LUAD,cluster2_vs_cluster1
GO:0030658,transport vesicle membrane,1.3643159468508497,2.7176529412487084e-5,TCGA-LUSC,cluster2_vs_cluster1
GO:0030658,transport vesicle membrane,1.5225599248002506,4.911955042870878e-13,TCGA-PAAD,cluster2_vs_cluster1
GO:0030658,transport vesicle membrane,1.2868180102881883,0.04198072974684708,TCGA-PRAD,cluster2_vs_cluster1
GO:0030658,transport vesicle membrane,1.3184778184778183,1.352463805878454e-7,TCGA-SARC,cluster2_vs_cluster1
GO:0030666,endocytic vesicle membrane,1.2965995697346695,0.00232088891140616,TCGA-BRCA,cluster2_vs_cluster1
GO:0030666,endocytic vesicle membrane,1.2024126198577172,0.00430577670802638,TCGA-LUAD,cluster2_vs_cluster1
GO:0030666,endocytic vesicle membrane,1.0094932834741188,1.2697596840516284e-8,TCGA-PAAD,cluster2_vs_cluster1
GO:0030666,endocytic vesicle membrane,1.264441842310695,0.00170448463960199,TCGA-SARC,cluster2_vs_cluster1
GO:0030669,clathrin-coated endocytic vesicle membrane,1.1900502995365665,7.880741708332554e-4,TCGA-BRCA,cluster2_vs_cluster1
GO:0030669,clathrin-coated endocytic vesicle membrane,1.099560746730558,0.02166556532650811,TCGA-LUAD,cluster2_vs_cluster1
GO:0030669,clathrin-coated endocytic vesicle membrane,1.2152517971023311,0.02332152487007142,TCGA-LUSC,cluster2_vs_cluster1
GO:0030669,clathrin-coated endocytic vesicle membrane,1.1810804354931987,2.7271922972792725e-6,TCGA-PAAD,cluster2_vs_cluster1
GO:0030669,clathrin-coated endocytic vesicle membrane,1.3966098373505782,0.00548644052317534,TCGA-SARC,cluster2_vs_cluster1
GO:0030949,positive regulation of vascular endothelial growth factor receptor signaling pathway,1.401016326089307,0.00243668647106063,TCGA-BLCA,cluster2_vs_cluster1
GO:0030949,positive regulation of vascular endothelial growth factor receptor signaling pathway,2.145719489981785,0.03410176404804206,TCGA-READ,cluster2_vs_cluster1
GO:0030957,Tat protein binding,1.9670588235294115,0.01426102683535352,TCGA-HNSC,cluster2_vs_cluster1
GO:0030957,Tat protein binding,1.437647928994083,0.01593015365062486,TCGA-LIHC,cluster2_vs_cluster1
GO:0031012,extracellular matrix,1.359809963557269,0.00101722701921744,TCGA-BLCA,cluster2_vs_cluster1
GO:0031012,extracellular matrix,1.7179366892388024,0.03810998013130125,TCGA-COAD,cluster3_vs_cluster1
GO:0031012,extracellular matrix,1.5910034602076124,0.0013961606763226,TCGA-HNSC,cluster2_vs_cluster1
GO:0031012,extracellular matrix,1.832296380090498,0.04345666326899235,TCGA-LIHC,cluster2_vs_cluster1
GO:0031012,extracellular matrix,1.3562905589281975,7.357808915303156e-5,TCGA-LUSC,cluster2_vs_cluster1
GO:0031012,extracellular matrix,3.1239151398264227,6.170216038482055e-5,TCGA-READ,cluster2_vs_cluster1
GO:0031090,organelle membrane,1.5158707463540178,0.04110363845167053,TCGA-ESCA,cluster2_vs_cluster1
GO:0031090,organelle membrane,1.7882352941176471,0.00188626361509514,TCGA-HNSC,cluster2_vs_cluster1
GO:0031090,organelle membrane,1.3045404208194906,7.692536377225399e-4,TCGA-KIRP,cluster2_vs_cluster1
GO:0031090,organelle membrane,0.9349206349206348,0.0027388528112504,TCGA-SARC,cluster2_vs_cluster1
GO:0031093,platelet alpha granule lumen,1.5725728155339804,3.476618608325871e-6,TCGA-COAD,cluster3_vs_cluster1
GO:0031093,platelet alpha granule lumen,1.204275092936803,0.01241520831064761,TCGA-ESCA,cluster2_vs_cluster1
GO:0031093,platelet alpha granule lumen,1.1698785292186475,0.0051846545704202,TCGA-KIRC,cluster2_vs_cluster1
GO:0031093,platelet alpha granule lumen,1.4188885847248836,1.193241067433885e-4,TCGA-LUSC,cluster2_vs_cluster1
GO:0031093,platelet alpha granule lumen,2.293237704918033,0.03484780363223339,TCGA-READ,cluster2_vs_cluster1
GO:0031093,platelet alpha granule lumen,1.1569642857142857,0.01572934327039905,TCGA-SARC,cluster2_vs_cluster1
GO:0031093,platelet alpha granule lumen,1.2671364985163205,0.01572934327039905,TCGA-STAD,cluster2_vs_cluster1
GO:0031209,SCAR complex,1.4927711537353838,2.259513217250964e-6,TCGA-CESC,cluster2_vs_cluster1
GO:0031209,SCAR complex,1.3331275720164608,6.226763131853053e-5,TCGA-SARC,cluster2_vs_cluster1
GO:0031267,small GTPase binding,1.0076205287713842,5.603975513197666e-4,TCGA-CESC,cluster2_vs_cluster1
GO:0031267,small GTPase binding,1.2243008314436885,2.500497936371946e-4,TCGA-SARC,cluster2_vs_cluster1
GO:0031295,T cell costimulation,1.3449756730457347,0.00174939912304665,TCGA-BLCA,cluster2_vs_cluster1
GO:0031295,T cell costimulation,1.318209562563581,2.5567884872811076e-4,TCGA-BRCA,cluster2_vs_cluster1
GO:0031295,T cell costimulation,0.9052905684344236,0.01043008037092635,TCGA-COAD,cluster2_vs_cluster1
GO:0031295,T cell costimulation,1.098468059339994,0.0226743190513918,TCGA-COAD,cluster3_vs_cluster2
GO:0031295,T cell costimulation,1.1116385473262798,0.03104124570399096,TCGA-ESCA,cluster2_vs_cluster1
GO:0031295,T cell costimulation,0.9779622641509436,0.04660997829479341,TCGA-LUAD,cluster2_vs_cluster1
GO:0031295,T cell costimulation,1.1655343915343916,2.2459546203612904e-5,TCGA-SARC,cluster2_vs_cluster1
GO:0031295,T cell costimulation,1.2664013961605587,6.546246864756412e-4,TCGA-THYM,cluster2_vs_cluster1
GO:0031432,titin binding,1.8527309122104665,0.01558338789121641,TCGA-ESCA,cluster2_vs_cluster1
GO:0031432,titin binding,1.8441176470588232,0.00751643063477081,TCGA-HNSC,cluster2_vs_cluster1
GO:0031527,filopodium membrane,1.9670588235294115,5.6472586219141315e-5,TCGA-HNSC,cluster2_vs_cluster1
GO:0031527,filopodium membrane,1.4188885847248836,0.04349564858191355,TCGA-LUSC,cluster2_vs_cluster1
GO:0031527,filopodium membrane,1.3195519348268838,0.01964725766478922,TCGA-PAAD,cluster2_vs_cluster1
GO:0031527,filopodium membrane,2.89672131147541,0.00211311489555257,TCGA-READ,cluster2_vs_cluster1
GO:0031588,nucleotide-activated protein kinase complex,1.1534333672431334,0.0112789932812752,TCGA-BRCA,cluster2_vs_cluster1
GO:0031588,nucleotide-activated protein kinase complex,1.2762311227839789,0.04802769742889757,TCGA-KIRC,cluster2_vs_cluster1
GO:0031588,nucleotide-activated protein kinase complex,1.199814814814815,0.01245474701244251,TCGA-SARC,cluster2_vs_cluster1
GO:0031589,cell-substrate adhesion,1.6812195913071684,5.132377049158524e-5,TCGA-BLCA,cluster2_vs_cluster1
GO:0031589,cell-substrate adhesion,1.6477619532044765,0.01072305123801966,TCGA-BRCA,cluster2_vs_cluster1
GO:0031589,cell-substrate adhesion,1.5725728155339804,2.912384602909382e-7,TCGA-COAD,cluster3_vs_cluster1
GO:0031589,cell-substrate adhesion,1.56924008477142,6.844264191010703e-7,TCGA-COAD,cluster3_vs_cluster2
GO:0031589,cell-substrate adhesion,1.7211764705882353,4.752973837054601e-7,TCGA-HNSC,cluster2_vs_cluster1
GO:0031589,cell-substrate adhesion,1.4188885847248836,1.8161626901631509e-6,TCGA-LUSC,cluster2_vs_cluster1
GO:0031589,cell-substrate adhesion,1.0996266123557366,0.00870037845271845,TCGA-PAAD,cluster2_vs_cluster1
GO:0031589,cell-substrate adhesion,1.338290730699716,0.03606686496832623,TCGA-PRAD,cluster2_vs_cluster1
GO:0031589,cell-substrate adhesion,2.89672131147541,1.759409925747139e-4,TCGA-READ,cluster2_vs_cluster1
GO:0031589,cell-substrate adhesion,1.5729970326409497,0.00967249360134642,TCGA-STAD,cluster2_vs_cluster1
GO:0031589,cell-substrate adhesion,1.809144851657941,4.361550702360952e-5,TCGA-THYM,cluster2_vs_cluster1
GO:0031625,ubiquitin protein ligase binding,1.197441916303874,0.0013543786293278,TCGA-BRCA,cluster2_vs_cluster1
GO:0031625,ubiquitin protein ligase binding,1.1473939768618246,0.00134976532530633,TCGA-CESC,cluster2_vs_cluster1
GO:0031625,ubiquitin protein ligase binding,1.2140401468276432,0.00133734493273865,TCGA-COAD,cluster2_vs_cluster1
GO:0031625,ubiquitin protein ligase binding,1.1622721871630874,0.00393079049606476,TCGA-ESCA,cluster2_vs_cluster1
GO:0031625,ubiquitin protein ligase binding,1.2032909887824084,0.02320104448825893,TCGA-LUAD,cluster3_vs_cluster1
GO:0031663,lipopolysaccharide-mediated signaling pathway,1.464677291737312,0.02629673164757675,TCGA-BRCA,cluster2_vs_cluster1
GO:0031663,lipopolysaccharide-mediated signaling pathway,1.714021164021164,9.16763396619792e-5,TCGA-SARC,cluster2_vs_cluster1
GO:0031669,cellular response to nutrient levels,0.973677517802645,0.00549700207487658,TCGA-BRCA,cluster2_vs_cluster1
GO:0031669,cellular response to nutrient levels,0.9533315349339088,0.00498014419105107,TCGA-STAD,cluster2_vs_cluster1
GO:0031966,mitochondrial membrane,1.5654728209093294,0.00161694433257058,TCGA-COAD,cluster2_vs_cluster1
GO:0031966,mitochondrial membrane,1.4924837762771657,3.575973033141797e-4,TCGA-COAD,cluster3_vs_cluster2
GO:0031966,mitochondrial membrane,1.7104859335038365,0.00323131895474814,TCGA-HNSC,cluster2_vs_cluster1
GO:0031966,mitochondrial membrane,1.3287530762920428,6.941674683997499e-9,TCGA-LUAD,cluster2_vs_cluster1
GO:0031966,mitochondrial membrane,1.4892712248158235,0.01337982979133263,TCGA-LUAD,cluster3_vs_cluster2
GO:0031966,mitochondrial membrane,1.3880431807091254,6.19154293151657e-4,TCGA-LUSC,cluster2_vs_cluster1
GO:0031994,insulin-like growth factor I binding,1.647761953204476,3.40316690753955e-5,TCGA-BRCA,cluster2_vs_cluster1
GO:0031994,insulin-like growth factor I binding,1.4040828710124826,0.0021056565767339,TCGA-COAD,cluster3_vs_cluster1
GO:0031994,insulin-like growth factor I binding,1.2259688162276718,0.00186876719686408,TCGA-COAD,cluster3_vs_cluster2
GO:0031996,thioesterase binding,2.6123495190369215,0.00354401510515084,TCGA-CESC,cluster2_vs_cluster1
GO:0031996,thioesterase binding,1.3716523764157933,0.00422044668400317,TCGA-COAD,cluster2_vs_cluster1
GO:0031996,thioesterase binding,1.6468719219648589,0.00472188361441953,TCGA-ESCA,cluster2_vs_cluster1
GO:0031996,thioesterase binding,1.2218073470619295,0.01146543808773658,TCGA-PAAD,cluster2_vs_cluster1
GO:0031996,thioesterase binding,1.6728634133746447,1.8328163631748287e-4,TCGA-PRAD,cluster2_vs_cluster1
GO:0031996,thioesterase binding,1.1426807760141091,0.03347450553569706,TCGA-SARC,cluster2_vs_cluster1
GO:0031996,thioesterase binding,1.5076207097149503,0.00295182363645181,TCGA-THYM,cluster2_vs_cluster1
GO:0032088,negative regulation of NF-kappaB transcription factor activity,0.9026124956922784,0.01457102098878542,TCGA-ESCA,cluster2_vs_cluster1
GO:0032088,negative regulation of NF-kappaB transcription factor activity,1.1152422755830966,0.04643826519685126,TCGA-PRAD,cluster2_vs_cluster1
GO:0032587,ruffle membrane,1.0927927343496595,0.01043008037092635,TCGA-BLCA,cluster2_vs_cluster1
GO:0032587,ruffle membrane,1.3990854239441093,6.546246864756412e-4,TCGA-COAD,cluster2_vs_cluster1
GO:0032587,ruffle membrane,1.0783356449375867,0.00759033355881467,TCGA-COAD,cluster3_vs_cluster1
GO:0032587,ruffle membrane,1.647702089009991,5.080545482045745e-4,TCGA-COAD,cluster3_vs_cluster2
GO:0032587,ruffle membrane,1.0818823529411763,0.0041086375712782,TCGA-HNSC,cluster2_vs_cluster1
GO:0032587,ruffle membrane,1.327234501347709,0.0020062705756601802,TCGA-LUAD,cluster2_vs_cluster1
GO:0032587,ruffle membrane,1.347944155488639,7.537413760246958e-5,TCGA-LUSC,cluster2_vs_cluster1
GO:0032587,ruffle membrane,1.27137619416473,2.8117732489574757e-7,TCGA-PRAD,cluster2_vs_cluster1
GO:0032587,ruffle membrane,1.738032786885246,0.00278123449461311,TCGA-READ,cluster2_vs_cluster1
GO:0032588,trans-Golgi network membrane,1.216205251174732,0.00126752392747739,TCGA-BRCA,cluster2_vs_cluster1
GO:0032588,trans-Golgi network membrane,1.256716128406556,2.491157788986809e-7,TCGA-PAAD,cluster2_vs_cluster1
GO:0032588,trans-Golgi network membrane,1.387540942302847,0.00724477100102465,TCGA-SARC,cluster2_vs_cluster1
GO:0032722,positive regulation of chemokine production,1.222533062054934,0.03183840096252003,TCGA-BRCA,cluster2_vs_cluster1
GO:0032722,positive regulation of chemokine production,1.4188730482009504,0.03183840096252003,TCGA-PAAD,cluster2_vs_cluster1
GO:0032722,positive regulation of chemokine production,1.187193390136845,0.03351168076109295,TCGA-PRAD,cluster2_vs_cluster1
GO:0032725,positive regulation of granulocyte macrophage colony-stimulating factor production,1.1534333672431334,8.753083617051835e-4,TCGA-BRCA,cluster2_vs_cluster1
GO:0032725,positive regulation of granulocyte macrophage colony-stimulating factor production,1.437647928994083,0.01808657146707315,TCGA-LIHC,cluster2_vs_cluster1
GO:0032725,positive regulation of granulocyte macrophage colony-stimulating factor production,1.3712169312169311,0.02754897944649742,TCGA-SARC,cluster2_vs_cluster1
GO:0032729,positive regulation of type II interferon production,1.3195618885259752,0.03043845671351987,TCGA-BLCA,cluster2_vs_cluster1
GO:0032729,positive regulation of type II interferon production,1.3028815443942372,4.978962608669975e-6,TCGA-BRCA,cluster2_vs_cluster1
GO:0032729,positive regulation of type II interferon production,1.0864569083447333,0.0011623610298656,TCGA-HNSC,cluster2_vs_cluster1
GO:0032729,positive regulation of type II interferon production,1.0559393217576631,0.02248833423451494,TCGA-LUAD,cluster2_vs_cluster1
GO:0032729,positive regulation of type II interferon production,1.1671140093311478,0.0079442329539108,TCGA-PRAD,cluster2_vs_cluster1
GO:0032729,positive regulation of type II interferon production,1.355272548295804,3.325847864665741e-5,TCGA-SARC,cluster2_vs_cluster1
GO:0032731,positive regulation of interleukin-1 beta production,1.1654901620226783,0.01662886636798359,TCGA-BRCA,cluster2_vs_cluster1
GO:0032731,positive regulation of interleukin-1 beta production,1.154195292349875,0.01689265876055682,TCGA-COAD,cluster2_vs_cluster1
GO:0032731,positive regulation of interleukin-1 beta production,1.3148155194500464,7.575562764390905e-5,TCGA-LUAD,cluster3_vs_cluster1
GO:0032731,positive regulation of interleukin-1 beta production,1.6092096766181512,1.1129298860480024e-4,TCGA-PAAD,cluster2_vs_cluster1
GO:0032731,positive regulation of interleukin-1 beta production,1.1424433066948796,4.691999681163306e-4,TCGA-PRAD,cluster2_vs_cluster1
GO:0032731,positive regulation of interleukin-1 beta production,1.3377726158213965,0.00651285831935509,TCGA-SARC,cluster2_vs_cluster1
GO:0032735,positive regulation of interleukin-12 production,1.1407582752954064,0.01068188745482606,TCGA-BRCA,cluster2_vs_cluster1
GO:0032735,positive regulation of interleukin-12 production,1.209019282604188,0.02605773383480325,TCGA-LUAD,cluster2_vs_cluster1
GO:0032735,positive regulation of interleukin-12 production,1.1207061457061456,0.02022742020028973,TCGA-SARC,cluster2_vs_cluster1
GO:0032740,positive regulation of interleukin-17 production,1.066198910897014,1.698553622736919e-5,TCGA-BRCA,cluster2_vs_cluster1
GO:0032740,positive regulation of interleukin-17 production,1.0009655864972384,0.04632808425343841,TCGA-KIRC,cluster2_vs_cluster1
GO:0032740,positive regulation of interleukin-17 production,0.9840373019850852,0.00820970608700424,TCGA-PRAD,cluster2_vs_cluster1
GO:0032740,positive regulation of interleukin-17 production,1.1090725178960474,4.430675442171872e-4,TCGA-SARC,cluster2_vs_cluster1
GO:0032743,positive regulation of interleukin-2 production,1.2344871387742142,0.00492917324319691,TCGA-COAD,cluster2_vs_cluster1
GO:0032743,positive regulation of interleukin-2 production,1.3097708894878708,1.7652437277086778e-4,TCGA-LUAD,cluster2_vs_cluster1
GO:0032743,positive regulation of interleukin-2 production,1.263455538221529,5.0246780648071525e-6,TCGA-LUAD,cluster3_vs_cluster1
GO:0032755,positive regulation of interleukin-6 production,1.2202400259487511,0.00928834130228463,TCGA-BLCA,cluster2_vs_cluster1
GO:0032755,positive regulation of interleukin-6 production,1.222533062054934,3.931306400595586e-6,TCGA-BRCA,cluster2_vs_cluster1
GO:0032755,positive regulation of interleukin-6 production,1.1500948766603416,3.835954617014232e-4,TCGA-HNSC,cluster2_vs_cluster1
GO:0032755,positive regulation of interleukin-6 production,1.3912721893491125,0.04074222539413973,TCGA-LIHC,cluster2_vs_cluster1
GO:0032755,positive regulation of interleukin-6 production,1.141185647425897,8.853962081543079e-6,TCGA-LUAD,cluster3_vs_cluster1
GO:0032755,positive regulation of interleukin-6 production,1.2872981111415276,0.04742242040456188,TCGA-LUSC,cluster2_vs_cluster1
GO:0032755,positive regulation of interleukin-6 production,1.347929395790903,0.00248105333650159,TCGA-PAAD,cluster2_vs_cluster1
GO:0032755,positive regulation of interleukin-6 production,1.187193390136845,0.00267576302975488,TCGA-PRAD,cluster2_vs_cluster1
GO:0032755,positive regulation of interleukin-6 production,1.2993386243386245,5.671275160774051e-6,TCGA-SARC,cluster2_vs_cluster1
GO:0032755,positive regulation of interleukin-6 production,0.9584569732937686,0.02126571538735769,TCGA-STAD,cluster2_vs_cluster1
GO:0032757,positive regulation of interleukin-8 production,1.1102393527500167,0.04776191136026832,TCGA-BLCA,cluster2_vs_cluster1
GO:0032757,positive regulation of interleukin-8 production,1.1503243824257663,3.651215926788685e-6,TCGA-BRCA,cluster2_vs_cluster1
GO:0032757,positive regulation of interleukin-8 production,1.31400963023055,0.00141878988861431,TCGA-COAD,cluster3_vs_cluster1
GO:0032757,positive regulation of interleukin-8 production,1.4918987942391426,2.1068563246238295e-4,TCGA-LIHC,cluster2_vs_cluster1
GO:0032757,positive regulation of interleukin-8 production,0.8581962146410386,0.00938943775285994,TCGA-LUAD,cluster3_vs_cluster1
GO:0032757,positive regulation of interleukin-8 production,1.2381810762929408,0.01640798287853591,TCGA-LUSC,cluster2_vs_cluster1
GO:0032757,positive regulation of interleukin-8 production,1.2863556597368997,5.4639357155224445e-5,TCGA-PAAD,cluster2_vs_cluster1
GO:0032757,positive regulation of interleukin-8 production,1.1047211220398598,9.887219065323674e-7,TCGA-PRAD,cluster2_vs_cluster1
GO:0032757,positive regulation of interleukin-8 production,1.293600878506539,0.00320026449863494,TCGA-SARC,cluster2_vs_cluster1
GO:0032757,positive regulation of interleukin-8 production,0.9893063098370752,4.624552280750463e-4,TCGA-STAD,cluster2_vs_cluster1
GO:0032757,positive regulation of interleukin-8 production,0.7253646810892687,0.02810420578211718,TCGA-THYM,cluster2_vs_cluster1
GO:0032760,positive regulation of tumor necrosis factor production,1.1914586430863137,5.127428646427505e-4,TCGA-BRCA,cluster2_vs_cluster1
GO:0032760,positive regulation of tumor necrosis factor production,1.0591855203619909,0.02055929249432733,TCGA-HNSC,cluster2_vs_cluster1
GO:0032760,positive regulation of tumor necrosis factor production,1.0746838067592783,0.00172776082095479,TCGA-LUAD,cluster2_vs_cluster1
GO:0032760,positive regulation of tumor necrosis factor production,1.0107644305772232,0.0375950338775722,TCGA-LUAD,cluster3_vs_cluster1
GO:0032760,positive regulation of tumor necrosis factor production,1.3712169312169311,1.103384619863056e-5,TCGA-SARC,cluster2_vs_cluster1
GO:0032760,positive regulation of tumor necrosis factor production,0.9045724258289704,0.01555653167727369,TCGA-THYM,cluster2_vs_cluster1
GO:0032869,cellular response to insulin stimulus,1.074627360785528,1.782184483191705e-4,TCGA-BRCA,cluster2_vs_cluster1
GO:0032869,cellular response to insulin stimulus,1.341833846493711,7.623413156719622e-4,TCGA-COAD,cluster2_vs_cluster1
GO:0032869,cellular response to insulin stimulus,1.2366294146296517,0.03361576158203731,TCGA-COAD,cluster3_vs_cluster2
GO:0032869,cellular response to insulin stimulus,1.2947272260127325,8.12428517629923e-7,TCGA-KIRC,cluster2_vs_cluster1
GO:0032869,cellular response to insulin stimulus,1.062035090099256,0.00270019472015678,TCGA-LUAD,cluster3_vs_cluster1
GO:0032869,cellular response to insulin stimulus,1.018264686401958,0.02284862432181149,TCGA-PRAD,cluster2_vs_cluster1
GO:0032869,cellular response to insulin stimulus,1.474846346460278,0.00155430240398381,TCGA-THYM,cluster2_vs_cluster1
GO:0032930,positive regulation of superoxide anion generation,1.7970599112426036,0.01064946828142035,TCGA-LIHC,cluster2_vs_cluster1
GO:0032930,positive regulation of superoxide anion generation,1.6494399185336048,0.03816219243026761,TCGA-PAAD,cluster2_vs_cluster1
GO:0032930,positive regulation of superoxide anion generation,1.2855158730158731,0.02879552196958739,TCGA-SARC,cluster2_vs_cluster1
GO:0032956,regulation of actin cytoskeleton organization,1.3326740662800725,0.03747307365205139,TCGA-BLCA,cluster2_vs_cluster1
GO:0032956,regulation of actin cytoskeleton organization,1.2337274187405824,0.00294991277407822,TCGA-PAAD,cluster2_vs_cluster1
GO:0032956,regulation of actin cytoskeleton organization,1.1287456445993032,0.02843399073326878,TCGA-SARC,cluster2_vs_cluster1
GO:0032981,mitochondrial respiratory chain complex I assembly,1.904506568277652,7.731556058867185e-10,TCGA-BLCA,cluster2_vs_cluster1
GO:0032981,mitochondrial respiratory chain complex I assembly,0.9268660986775178,0.00586247367155621,TCGA-BRCA,cluster2_vs_cluster1
GO:0032981,mitochondrial respiratory chain complex I assembly,1.3644861327112494,1.5699961737737947e-9,TCGA-CESC,cluster2_vs_cluster1
GO:0032981,mitochondrial respiratory chain complex I assembly,1.800293744045729,4.474288032329027e-34,TCGA-COAD,cluster2_vs_cluster1
GO:0032981,mitochondrial respiratory chain complex I assembly,1.4040828710124826,0.00542267717859567,TCGA-COAD,cluster3_vs_cluster1
GO:0032981,mitochondrial respiratory chain complex I assembly,1.838953224341508,6.126000844468568e-40,TCGA-COAD,cluster3_vs_cluster2
GO:0032981,mitochondrial respiratory chain complex I assembly,1.042161138118387,2.6139167501278047e-5,TCGA-ESCA,cluster2_vs_cluster1
GO:0032981,mitochondrial respiratory chain complex I assembly,2.2283088235294115,8.219938576504523e-31,TCGA-HNSC,cluster2_vs_cluster1
GO:0032981,mitochondrial respiratory chain complex I assembly,1.661759274458306,3.2115763227690357e-19,TCGA-KIRC,cluster2_vs_cluster1
GO:0032981,mitochondrial respiratory chain complex I assembly,1.691787398921833,3.91758346937129e-41,TCGA-LUAD,cluster2_vs_cluster1
GO:0032981,mitochondrial respiratory chain complex I assembly,1.3160995189807592,2.4774602263723544e-12,TCGA-LUAD,cluster3_vs_cluster1
GO:0032981,mitochondrial respiratory chain complex I assembly,1.4450584853291035,1.2747474882939106e-32,TCGA-LUAD,cluster3_vs_cluster2
GO:0032981,mitochondrial respiratory chain complex I assembly,1.7181853955652888,7.157997047078225e-44,TCGA-LUSC,cluster2_vs_cluster1
GO:0032981,mitochondrial respiratory chain complex I assembly,1.1683532756279702,0.02007043349487474,TCGA-PAAD,cluster2_vs_cluster1
GO:0032981,mitochondrial respiratory chain complex I assembly,1.3069245416989417,2.5419657873852416e-4,TCGA-PRAD,cluster2_vs_cluster1
GO:0032981,mitochondrial respiratory chain complex I assembly,1.4746847181008902,4.067037502007486e-10,TCGA-STAD,cluster2_vs_cluster1
GO:0032981,mitochondrial respiratory chain complex I assembly,1.342724694589878,9.929028980090343e-11,TCGA-THYM,cluster2_vs_cluster1
GO:0033138,positive regulation of peptidyl-serine phosphorylation,1.0023613519961567,0.00322400079921664,TCGA-COAD,cluster2_vs_cluster1
GO:0033138,positive regulation of peptidyl-serine phosphorylation,1.2439240766119155,0.00635729080047737,TCGA-PRAD,cluster2_vs_cluster1
GO:0033209,tumor necrosis factor-mediated signaling pathway,0.8396837739761535,0.0334738974572855,TCGA-CESC,cluster2_vs_cluster1
GO:0033209,tumor necrosis factor-mediated signaling pathway,1.175702036927823,0.01885088331685655,TCGA-COAD,cluster2_vs_cluster1
GO:0033209,tumor necrosis factor-mediated signaling pathway,1.0587033784059807,4.4449785837282624e-5,TCGA-ESCA,cluster2_vs_cluster1
GO:0033209,tumor necrosis factor-mediated signaling pathway,0.7903361344537816,0.02357890453463333,TCGA-HNSC,cluster2_vs_cluster1
GO:0033209,tumor necrosis factor-mediated signaling pathway,1.263455538221529,0.00201602376937309,TCGA-LUAD,cluster3_vs_cluster1
GO:0033209,tumor necrosis factor-mediated signaling pathway,1.0156670724060344,2.629477792386509e-4,TCGA-PRAD,cluster2_vs_cluster1
GO:0033209,tumor necrosis factor-mediated signaling pathway,1.2855158730158731,0.00877135979906179,TCGA-SARC,cluster2_vs_cluster1
GO:0033627,cell adhesion mediated by integrin,1.4710671423937722,3.926222867460213e-7,TCGA-BLCA,cluster2_vs_cluster1
GO:0033627,cell adhesion mediated by integrin,1.1232662968099862,4.012411699095509e-5,TCGA-COAD,cluster3_vs_cluster1
GO:0033627,cell adhesion mediated by integrin,1.7653950953678474,6.844264191010703e-7,TCGA-COAD,cluster3_vs_cluster2
GO:0033627,cell adhesion mediated by integrin,1.4752941176470589,1.359736980998697e-7,TCGA-HNSC,cluster2_vs_cluster1
GO:0033627,cell adhesion mediated by integrin,1.6772559171597636,0.00266665015181155,TCGA-LIHC,cluster2_vs_cluster1
GO:0033627,cell adhesion mediated by integrin,1.7736107309061049,1.2305964882941686e-8,TCGA-LUSC,cluster2_vs_cluster1
GO:0033627,cell adhesion mediated by integrin,0.8797012898845893,0.00352985430848208,TCGA-PAAD,cluster2_vs_cluster1
GO:0033627,cell adhesion mediated by integrin,2.4139344262295084,8.176932353206867e-7,TCGA-READ,cluster2_vs_cluster1
GO:0033627,cell adhesion mediated by integrin,1.130715532286213,0.00329698796304643,TCGA-THYM,cluster2_vs_cluster1
GO:0034097,response to cytokine,1.6477619532044765,1.8082441946340025e-5,TCGA-BRCA,cluster2_vs_cluster1
GO:0034097,response to cytokine,1.7781538743024428,4.1494434652953607e-4,TCGA-CESC,cluster2_vs_cluster1
GO:0034097,response to cytokine,1.5504046293073444,1.923903670753489e-5,TCGA-LIHC,cluster2_vs_cluster1
